nct_id,modeltype,row,col,value
NCT02229227,glm_int,age10,glp1:sex,0.032
NCT02229227,glm_int,(Intercept),glp1:age10,0.654
NCT02229227,glm_int,glp1,glp1:age10,-0.976
NCT02229227,glm_int,sex,glp1:age10,0.032
NCT02229227,glm_int,age10,glp1:age10,-0.672
NCT02229227,glm_int,glp1:sex,glp1:age10,-0.049
NCT00968812,glm_int,(Intercept),sglt2,-0.82
NCT00968812,glm_int,(Intercept),sex,-0.219
NCT00968812,glm_int,sglt2,sex,0.18
NCT00968812,glm_int,(Intercept),age10,-0.972
NCT00968812,glm_int,sglt2,age10,0.797
NCT00968812,glm_int,sex,age10,0.051
NCT00968812,glm_int,(Intercept),sglt2:sex,0.177
NCT00968812,glm_int,sglt2,sglt2:sex,-0.195
NCT00968812,glm_int,sex,sglt2:sex,-0.809
NCT00968812,glm_int,age10,sglt2:sex,-0.041
NCT00968812,glm_int,(Intercept),sglt2:age10,0.795
NCT00968812,glm_int,sglt2,sglt2:age10,-0.972
NCT00968812,glm_int,sex,sglt2:age10,-0.041
NCT00968812,glm_int,age10,sglt2:age10,-0.817
NCT00968812,glm_int,sglt2:sex,sglt2:age10,0.027
NCT01081834,glm_int,(Intercept),sglt2,-0.767
NCT01081834,glm_int,(Intercept),sex,-0.157
NCT01081834,glm_int,sglt2,sex,0.12
NCT01081834,glm_int,(Intercept),age10,-0.966
NCT01081834,glm_int,sglt2,age10,0.741
NCT01081834,glm_int,sex,age10,-0.012
NCT01081834,glm_int,(Intercept),sglt2:sex,0.122
NCT01081834,glm_int,sglt2,sglt2:sex,-0.164
NCT01081834,glm_int,sex,sglt2:sex,-0.775
NCT01081834,glm_int,age10,sglt2:sex,0.009
NCT01081834,glm_int,(Intercept),sglt2:age10,0.742
NCT01081834,glm_int,sglt2,sglt2:age10,-0.968
NCT01081834,glm_int,sex,sglt2:age10,0.009
NCT01081834,glm_int,age10,sglt2:age10,-0.768
NCT01081834,glm_int,sglt2:sex,sglt2:age10,0.001
NCT01106625,glm_int,(Intercept),sglt2,-0.833
NCT01106625,glm_int,(Intercept),sex,-0.121
NCT01106625,glm_int,sglt2,sex,0.1
NCT01106625,glm_int,(Intercept),age10,-0.979
NCT01106625,glm_int,sglt2,age10,0.815
NCT01106625,glm_int,sex,age10,-0.023
NCT01106625,glm_int,(Intercept),sglt2:sex,0.096
NCT01106625,glm_int,sglt2,sglt2:sex,-0.13
NCT01106625,glm_int,sex,sglt2:sex,-0.795
NCT01106625,glm_int,age10,sglt2:sex,0.018
NCT01106625,glm_int,(Intercept),sglt2:age10,0.819
NCT01106625,glm_int,sglt2,sglt2:age10,-0.976
NCT01106625,glm_int,sex,sglt2:age10,0.019
NCT01106625,glm_int,age10,sglt2:age10,-0.836
NCT01106625,glm_int,sglt2:sex,sglt2:age10,-0.025
NCT01106651,glm_int,(Intercept),sglt2,-0.784
NCT01106651,glm_int,(Intercept),sex,-0.017
NCT01106651,glm_int,sglt2,sex,0.014
NCT01106651,glm_int,(Intercept),age10,-0.988
NCT01106651,glm_int,sglt2,age10,0.775
NCT01106651,glm_int,sex,age10,-0.104
NCT01106651,glm_int,(Intercept),sglt2:sex,0.014
NCT01106651,glm_int,sglt2,sglt2:sex,-0.025
NCT01106651,glm_int,sex,sglt2:sex,-0.794
NCT01106651,glm_int,age10,sglt2:sex,0.082
NCT01106651,glm_int,(Intercept),sglt2:age10,0.778
NCT01106651,glm_int,sglt2,sglt2:age10,-0.989
NCT01106651,glm_int,sex,sglt2:age10,0.082
NCT01106651,glm_int,age10,sglt2:age10,-0.788
NCT01106651,glm_int,sglt2:sex,sglt2:age10,-0.086
NCT01106677,glm_int,(Intercept),sglt2,-0.864
NCT01106677,glm_int,(Intercept),dpp4,-0.805
NCT01106677,glm_int,sglt2,dpp4,0.695
NCT01106677,glm_int,(Intercept),sex,-0.204
NCT01106677,glm_int,sglt2,sex,0.176
NCT01106677,glm_int,dpp4,sex,0.164
NCT01106677,glm_int,(Intercept),age10,-0.97
NCT01106677,glm_int,sglt2,age10,0.838
NCT01106677,glm_int,dpp4,age10,0.78
NCT01106677,glm_int,sex,age10,0.038
NCT01106677,glm_int,(Intercept),sglt2:sex,0.179
NCT01106677,glm_int,sglt2,sglt2:sex,-0.199
NCT01106677,glm_int,dpp4,sglt2:sex,-0.144
NCT01106677,glm_int,sex,sglt2:sex,-0.877
NCT01106677,glm_int,age10,sglt2:sex,-0.033
NCT01106677,glm_int,(Intercept),dpp4:sex,0.165
NCT01106677,glm_int,sglt2,dpp4:sex,-0.142
NCT01106677,glm_int,dpp4,dpp4:sex,-0.185
NCT01106677,glm_int,sex,dpp4:sex,-0.806
NCT01106677,glm_int,age10,dpp4:sex,-0.031
NCT01106677,glm_int,sglt2:sex,dpp4:sex,0.707
NCT01106677,glm_int,(Intercept),sglt2:age10,0.84
NCT01106677,glm_int,sglt2,sglt2:age10,-0.97
NCT01106677,glm_int,dpp4,sglt2:age10,-0.676
NCT01106677,glm_int,sex,sglt2:age10,-0.033
NCT01106677,glm_int,age10,sglt2:age10,-0.866
NCT01106677,glm_int,sglt2:sex,sglt2:age10,0.035
NCT01106677,glm_int,dpp4:sex,sglt2:age10,0.027
NCT01106677,glm_int,(Intercept),dpp4:age10,0.778
NCT01106677,glm_int,sglt2,dpp4:age10,-0.673
NCT01106677,glm_int,dpp4,dpp4:age10,-0.97
NCT01106677,glm_int,sex,dpp4:age10,-0.03
NCT01106677,glm_int,age10,dpp4:age10,-0.803
NCT01106677,glm_int,sglt2:sex,dpp4:age10,0.027
NCT01106677,glm_int,dpp4:sex,dpp4:age10,0.021
NCT01106677,glm_int,sglt2:age10,dpp4:age10,0.695
NCT01106690,glm_int,(Intercept),sglt2,-0.795
NCT01106690,glm_int,(Intercept),sex,-0.221
NCT01106690,glm_int,sglt2,sex,0.176
NCT01106690,glm_int,(Intercept),age10,-0.957
NCT01106690,glm_int,sglt2,age10,0.761
NCT01106690,glm_int,sex,age10,-0.022
NCT01106690,glm_int,(Intercept),sglt2:sex,0.173
NCT01106690,glm_int,sglt2,sglt2:sex,-0.134
NCT01106690,glm_int,sex,sglt2:sex,-0.782
NCT01106690,glm_int,age10,sglt2:sex,0.018
NCT01106690,glm_int,(Intercept),sglt2:age10,0.746
NCT01106690,glm_int,sglt2,sglt2:age10,-0.959
NCT01106690,glm_int,sex,sglt2:age10,0.018
NCT01106690,glm_int,age10,sglt2:age10,-0.78
NCT01106690,glm_int,sglt2:sex,sglt2:age10,-0.098
NCT01137812,glm_int,(Intercept),sglt2,-0.695
NCT01137812,glm_int,(Intercept),sex,-0.203
NCT01137812,glm_int,sglt2,sex,0.141
NCT01137812,glm_int,(Intercept),age10,-0.971
NCT01137812,glm_int,sglt2,age10,0.674
NCT01137812,glm_int,sex,age10,0.023
NCT01137812,glm_int,(Intercept),sglt2:sex,0.14
NCT01137812,glm_int,sglt2,sglt2:sex,-0.187
NCT01137812,glm_int,sex,sglt2:sex,-0.689
NCT01137812,glm_int,age10,sglt2:sex,-0.016
NCT01137812,glm_int,(Intercept),sglt2:age10,0.676
NCT01137812,glm_int,sglt2,sglt2:age10,-0.971
NCT01137812,glm_int,sex,sglt2:age10,-0.016
NCT01137812,glm_int,age10,sglt2:age10,-0.696
NCT01137812,glm_int,sglt2:sex,sglt2:age10,0.011
NCT01381900,glm_int,(Intercept),sglt2,-0.83
NCT01381900,glm_int,(Intercept),sex,-0.296
NCT01381900,glm_int,sglt2,sex,0.246
NCT01381900,glm_int,(Intercept),age10,-0.949
NCT01381900,glm_int,sglt2,age10,0.788
NCT01381900,glm_int,sex,age10,0.066
NCT01381900,glm_int,(Intercept),sglt2:sex,0.249
NCT01381900,glm_int,sglt2,sglt2:sex,-0.308
NCT01381900,glm_int,sex,sglt2:sex,-0.842
NCT01381900,glm_int,age10,sglt2:sex,-0.055
NCT01381900,glm_int,(Intercept),sglt2:age10,0.803
NCT01381900,glm_int,sglt2,sglt2:age10,-0.949
NCT01381900,glm_int,sex,sglt2:age10,-0.056
NCT01381900,glm_int,age10,sglt2:age10,-0.846
NCT01381900,glm_int,sglt2:sex,sglt2:age10,0.076
NCT01809327,glm_int,(Intercept),sglt2,-0.738
NCT01809327,glm_int,(Intercept),sex,-0.342
NCT01809327,glm_int,sglt2,sex,0.252
NCT01809327,glm_int,(Intercept),age10,-0.945
NCT01809327,glm_int,sglt2,age10,0.697
NCT01809327,glm_int,sex,age10,0.082
NCT01809327,glm_int,(Intercept),sglt2:sex,0.273
NCT01809327,glm_int,sglt2,sglt2:sex,-0.315
NCT01809327,glm_int,sex,sglt2:sex,-0.798
NCT01809327,glm_int,age10,sglt2:sex,-0.065
NCT01809327,glm_int,(Intercept),sglt2:age10,0.72
NCT01809327,glm_int,sglt2,sglt2:age10,-0.955
NCT01809327,glm_int,sex,sglt2:age10,-0.062
NCT01809327,glm_int,age10,sglt2:age10,-0.762
NCT01809327,glm_int,sglt2:sex,sglt2:age10,0.088
NCT02025907,glm_int,(Intercept),sglt2,-0.583
NCT02025907,glm_int,(Intercept),sex,-0.28
NCT02025907,glm_int,sglt2,sex,0.163
NCT02025907,glm_int,(Intercept),age10,-0.96
NCT02025907,glm_int,sglt2,age10,0.559
NCT02025907,glm_int,sex,age10,0.059
NCT02025907,glm_int,(Intercept),sglt2:sex,0.167
NCT02025907,glm_int,sglt2,sglt2:sex,-0.205
NCT02025907,glm_int,sex,sglt2:sex,-0.596
NCT02025907,glm_int,age10,sglt2:sex,-0.035
NCT02025907,glm_int,(Intercept),sglt2:age10,0.545
NCT02025907,glm_int,sglt2,sglt2:age10,-0.963
NCT02025907,glm_int,sex,sglt2:age10,-0.033
NCT02025907,glm_int,age10,sglt2:age10,-0.568
NCT02025907,glm_int,sglt2:sex,sglt2:age10,-0.005
NCT00688701,glm_int,(Intercept),glp1,-0.787
NCT00688701,glm_int,(Intercept),sex,-0.008
NCT00688701,glm_int,glp1,sex,0.006
NCT00688701,glm_int,(Intercept),age10,-0.96
NCT00688701,glm_int,glp1,age10,0.755
NCT00688701,glm_int,sex,age10,-0.184
NCT00688701,glm_int,(Intercept),glp1:sex,0.007
NCT00688701,glm_int,glp1,glp1:sex,-0.105
NCT00688701,glm_int,sex,glp1:sex,-0.839
NCT00688701,glm_int,age10,glp1:sex,0.154
NCT00688701,glm_int,(Intercept),glp1:age10,0.793
NCT00688701,glm_int,glp1,glp1:age10,-0.96
NCT00688701,glm_int,sex,glp1:age10,0.152
NCT00688701,glm_int,age10,glp1:age10,-0.826
NCT00688701,glm_int,glp1:sex,glp1:age10,-0.091
NCT00712673,glm_int,(Intercept),glp1,-0.877
NCT00712673,glm_int,(Intercept),sex,-0.066
NCT00712673,glm_int,glp1,sex,0.057
NCT00712673,glm_int,(Intercept),age10,-0.976
NCT00712673,glm_int,glp1,age10,0.855
NCT00712673,glm_int,sex,age10,-0.082
NCT00712673,glm_int,(Intercept),glp1:sex,0.057
NCT00712673,glm_int,glp1,glp1:sex,-0.071
NCT00712673,glm_int,sex,glp1:sex,-0.865
NCT00712673,glm_int,age10,glp1:sex,0.071
NCT00712673,glm_int,(Intercept),glp1:age10,0.856
NCT00712673,glm_int,glp1,glp1:age10,-0.975
NCT00712673,glm_int,sex,glp1:age10,0.072
NCT00712673,glm_int,age10,glp1:age10,-0.877
NCT00712673,glm_int,glp1:sex,glp1:age10,-0.077
NCT00713830,glm_int,(Intercept),glp1,-0.821
NCT00713830,glm_int,(Intercept),sex,-0.249
NCT00713830,glm_int,glp1,sex,0.204
NCT00713830,glm_int,(Intercept),age10,-0.973
NCT00713830,glm_int,glp1,age10,0.798
NCT00713830,glm_int,sex,age10,0.091
NCT00713830,glm_int,(Intercept),glp1:sex,0.205
NCT00713830,glm_int,glp1,glp1:sex,-0.231
NCT00713830,glm_int,sex,glp1:sex,-0.825
NCT00713830,glm_int,age10,glp1:sex,-0.075
NCT00713830,glm_int,(Intercept),glp1:age10,0.795
NCT00713830,glm_int,glp1,glp1:age10,-0.973
NCT00713830,glm_int,sex,glp1:age10,-0.075
NCT00713830,glm_int,age10,glp1:age10,-0.818
NCT00713830,glm_int,glp1:sex,glp1:age10,0.072
NCT00715624,glm_int,(Intercept),glp1,-0.809
NCT00715624,glm_int,(Intercept),sex,-0.111
NCT00715624,glm_int,glp1,sex,0.09
NCT00715624,glm_int,(Intercept),age10,-0.97
NCT00715624,glm_int,glp1,age10,0.784
NCT00715624,glm_int,sex,age10,-0.066
NCT00715624,glm_int,(Intercept),glp1:sex,0.091
NCT00715624,glm_int,glp1,glp1:sex,-0.116
NCT00715624,glm_int,sex,glp1:sex,-0.821
NCT00715624,glm_int,age10,glp1:sex,0.054
NCT00715624,glm_int,(Intercept),glp1:age10,0.788
NCT00715624,glm_int,glp1,glp1:age10,-0.972
NCT00715624,glm_int,sex,glp1:age10,0.054
NCT00715624,glm_int,age10,glp1:age10,-0.813
NCT00715624,glm_int,glp1:sex,glp1:age10,-0.05
NCT00763451,glm_int,(Intercept),glp1,-0.812
NCT00763451,glm_int,(Intercept),sex,-0.167
NCT00763451,glm_int,glp1,sex,0.135
NCT00763451,glm_int,(Intercept),age10,-0.975
NCT00763451,glm_int,glp1,age10,0.791
NCT00763451,glm_int,sex,age10,0.01
NCT00763451,glm_int,(Intercept),glp1:sex,0.136
NCT00763451,glm_int,glp1,glp1:sex,-0.174
NCT00763451,glm_int,sex,glp1:sex,-0.818
NCT00763451,glm_int,age10,glp1:sex,-0.008
NCT00763451,glm_int,(Intercept),glp1:age10,0.774
NCT00763451,glm_int,glp1,glp1:age10,-0.976
NCT00763451,glm_int,sex,glp1:age10,-0.008
NCT00763451,glm_int,age10,glp1:age10,-0.794
NCT00763451,glm_int,glp1:sex,glp1:age10,0.029
NCT00763815,glm_int,(Intercept),glp1,-0.793
NCT00763815,glm_int,(Intercept),sex,-0.031
NCT00763815,glm_int,glp1,sex,0.024
NCT00763815,glm_int,(Intercept),age10,-0.971
NCT00763815,glm_int,glp1,age10,0.77
NCT00763815,glm_int,sex,age10,-0.14
NCT00763815,glm_int,(Intercept),glp1:sex,0.025
NCT00763815,glm_int,glp1,glp1:sex,-0.07
NCT00763815,glm_int,sex,glp1:sex,-0.8
NCT00763815,glm_int,age10,glp1:sex,0.112
NCT00763815,glm_int,(Intercept),glp1:age10,0.778
NCT00763815,glm_int,glp1,glp1:age10,-0.97
NCT00763815,glm_int,sex,glp1:age10,0.112
NCT00763815,glm_int,age10,glp1:age10,-0.801
NCT00763815,glm_int,glp1:sex,glp1:age10,-0.108
NCT00866658,glm_int,(Intercept),glp1,-0.74
NCT00866658,glm_int,(Intercept),sex,-0.217
NCT00866658,glm_int,glp1,sex,0.161
NCT00866658,glm_int,(Intercept),age10,-0.974
NCT00866658,glm_int,glp1,age10,0.721
NCT00866658,glm_int,sex,age10,0.044
NCT00866658,glm_int,(Intercept),glp1:sex,0.165
NCT00866658,glm_int,glp1,glp1:sex,-0.179
NCT00866658,glm_int,sex,glp1:sex,-0.76
NCT00866658,glm_int,age10,glp1:sex,-0.033
NCT00866658,glm_int,(Intercept),glp1:age10,0.724
NCT00866658,glm_int,glp1,glp1:age10,-0.98
NCT00866658,glm_int,sex,glp1:age10,-0.032
NCT00866658,glm_int,age10,glp1:age10,-0.743
NCT00866658,glm_int,glp1:sex,glp1:age10,0.038
NCT00975286,glm_int,(Intercept),glp1,-0.828
NCT00975286,glm_int,(Intercept),sex,-0.277
NCT00975286,glm_int,glp1,sex,0.229
NCT00975286,glm_int,(Intercept),age10,-0.943
NCT00975286,glm_int,glp1,age10,0.781
NCT00975286,glm_int,sex,age10,-0.011
NCT00975286,glm_int,(Intercept),glp1:sex,0.238
NCT00975286,glm_int,glp1,glp1:sex,-0.235
NCT00975286,glm_int,sex,glp1:sex,-0.862
NCT00975286,glm_int,age10,glp1:sex,0.009
NCT00975286,glm_int,(Intercept),glp1:age10,0.773
NCT00975286,glm_int,glp1,glp1:age10,-0.953
NCT00975286,glm_int,sex,glp1:age10,0.009
NCT00975286,glm_int,age10,glp1:age10,-0.82
NCT00975286,glm_int,glp1:sex,glp1:age10,-0.014
NCT00976937,glm_int,(Intercept),glp1,-0.771
NCT00976937,glm_int,(Intercept),sex,-0.221
NCT00976937,glm_int,glp1,sex,0.17
NCT00976937,glm_int,(Intercept),age10,-0.989
NCT00976937,glm_int,glp1,age10,0.763
NCT00976937,glm_int,sex,age10,0.123
NCT00976937,glm_int,(Intercept),glp1:sex,0.167
NCT00976937,glm_int,glp1,glp1:sex,-0.248
NCT00976937,glm_int,sex,glp1:sex,-0.758
NCT00976937,glm_int,age10,glp1:sex,-0.093
NCT00976937,glm_int,(Intercept),glp1:age10,0.766
NCT00976937,glm_int,glp1,glp1:age10,-0.989
NCT00976937,glm_int,sex,glp1:age10,-0.095
NCT00976937,glm_int,age10,glp1:age10,-0.775
NCT00976937,glm_int,glp1:sex,glp1:age10,0.152
NCT01169779,glm_int,(Intercept),glp1,-0.63
NCT01169779,glm_int,(Intercept),sex,-0.433
NCT01169779,glm_int,glp1,sex,0.273
NCT01169779,glm_int,(Intercept),age10,-0.956
NCT01169779,glm_int,glp1,age10,0.602
NCT01169779,glm_int,sex,age10,0.242
NCT01169779,glm_int,(Intercept),glp1:sex,0.341
NCT01169779,glm_int,glp1,glp1:sex,-0.379
NCT01169779,glm_int,sex,glp1:sex,-0.787
NCT01169779,glm_int,age10,glp1:sex,-0.19
NCT01169779,glm_int,(Intercept),glp1:age10,0.65
NCT01169779,glm_int,glp1,glp1:age10,-0.969
NCT01169779,glm_int,sex,glp1:age10,-0.165
NCT01169779,glm_int,age10,glp1:age10,-0.68
NCT01169779,glm_int,glp1:sex,glp1:age10,0.23
NCT01632163,glm_int,(Intercept),glp1,-0.66
NCT01632163,glm_int,(Intercept),sex,-0.369
NCT01632163,glm_int,glp1,sex,0.243
NCT01632163,glm_int,(Intercept),age10,-0.977
NCT01632163,glm_int,glp1,age10,0.645
NCT01632163,glm_int,sex,age10,0.227
NCT01632163,glm_int,(Intercept),glp1:sex,0.22
NCT01632163,glm_int,glp1,glp1:sex,-0.306
NCT01632163,glm_int,sex,glp1:sex,-0.596
NCT01632163,glm_int,age10,glp1:sex,-0.135
NCT01632163,glm_int,(Intercept),glp1:age10,0.61
NCT01632163,glm_int,glp1,glp1:age10,-0.972
NCT01632163,glm_int,sex,glp1:age10,-0.142
NCT01632163,glm_int,age10,glp1:age10,-0.624
NCT01632163,glm_int,glp1:sex,glp1:age10,0.152
NCT01768559,glm_int,(Intercept),glp1,-0.661
NCT01768559,glm_int,(Intercept),sex,-0.119
NCT01768559,glm_int,glp1,sex,0.079
NCT01768559,glm_int,(Intercept),age10,-0.976
NCT01768559,glm_int,glp1,age10,0.645
NCT01768559,glm_int,sex,age10,-0.048
NCT01768559,glm_int,(Intercept),glp1:sex,0.082
NCT01768559,glm_int,glp1,glp1:sex,-0.056
NCT01768559,glm_int,sex,glp1:sex,-0.69
NCT01768559,glm_int,age10,glp1:sex,0.033
NCT01768559,glm_int,(Intercept),glp1:age10,0.647
NCT01768559,glm_int,glp1,glp1:age10,-0.982
NCT01768559,glm_int,sex,glp1:age10,0.032
NCT01768559,glm_int,age10,glp1:age10,-0.663
NCT01768559,glm_int,glp1:sex,glp1:age10,-0.076
NCT01798706,glm_int,(Intercept),glp1,-0.702
NCT01798706,glm_int,(Intercept),sex,-0.024
NCT01798706,glm_int,glp1,sex,0.017
NCT01798706,glm_int,(Intercept),age10,-0.997
NCT01798706,glm_int,glp1,age10,0.7
NCT01798706,glm_int,sex,age10,-0.039
NCT01798706,glm_int,(Intercept),glp1:sex,0.015
NCT01798706,glm_int,glp1,glp1:sex,-0.048
NCT01798706,glm_int,sex,glp1:sex,-0.632
NCT01798706,glm_int,age10,glp1:sex,0.025
NCT01798706,glm_int,(Intercept),glp1:age10,0.701
NCT01798706,glm_int,glp1,glp1:age10,-0.997
NCT01798706,glm_int,sex,glp1:age10,0.027
NCT01798706,glm_int,age10,glp1:age10,-0.703
NCT01798706,glm_int,glp1:sex,glp1:age10,0.002
NCT00286429,glm_int,(Intercept),dpp4,-0.809
NCT00286429,glm_int,(Intercept),sex,-0.169
NCT00286429,glm_int,dpp4,sex,0.136
NCT00286429,glm_int,(Intercept),age10,-0.969
NCT00286429,glm_int,dpp4,age10,0.784
NCT00286429,glm_int,sex,age10,-0.003
NCT00286429,glm_int,(Intercept),dpp4:sex,0.135
NCT00286429,glm_int,dpp4,dpp4:sex,-0.11
NCT00286429,glm_int,sex,dpp4:sex,-0.798
NCT00286429,glm_int,age10,dpp4:sex,0.002
NCT00286429,glm_int,(Intercept),dpp4:age10,0.775
NCT00286429,glm_int,dpp4,dpp4:age10,-0.971
NCT00286429,glm_int,sex,dpp4:age10,0.002
NCT00286429,glm_int,age10,dpp4:age10,-0.8
NCT00286429,glm_int,dpp4:sex,dpp4:age10,-0.049
NCT00286442,glm_int,(Intercept),dpp4,-0.866
NCT00286442,glm_int,(Intercept),sex,-0.162
NCT00286442,glm_int,dpp4,sex,0.14
NCT00286442,glm_int,(Intercept),age10,-0.97
NCT00286442,glm_int,dpp4,age10,0.84
NCT00286442,glm_int,sex,age10,0.004
NCT00286442,glm_int,(Intercept),dpp4:sex,0.139
NCT00286442,glm_int,dpp4,dpp4:sex,-0.16
NCT00286442,glm_int,sex,dpp4:sex,-0.859
NCT00286442,glm_int,age10,dpp4:sex,-0.003
NCT00286442,glm_int,(Intercept),dpp4:age10,0.83
NCT00286442,glm_int,dpp4,dpp4:age10,-0.968
NCT00286442,glm_int,sex,dpp4:age10,-0.003
NCT00286442,glm_int,age10,dpp4:age10,-0.856
NCT00286442,glm_int,dpp4:sex,dpp4:age10,-0.008
NCT00286455,glm_int,(Intercept),dpp4,-0.866
NCT00286455,glm_int,(Intercept),sex,-0.251
NCT00286455,glm_int,dpp4,sex,0.217
NCT00286455,glm_int,(Intercept),age10,-0.965
NCT00286455,glm_int,dpp4,age10,0.836
NCT00286455,glm_int,sex,age10,0.069
NCT00286455,glm_int,(Intercept),dpp4:sex,0.212
NCT00286455,glm_int,dpp4,dpp4:sex,-0.22
NCT00286455,glm_int,sex,dpp4:sex,-0.848
NCT00286455,glm_int,age10,dpp4:sex,-0.058
NCT00286455,glm_int,(Intercept),dpp4:age10,0.819
NCT00286455,glm_int,dpp4,dpp4:age10,-0.962
NCT00286455,glm_int,sex,dpp4:age10,-0.058
NCT00286455,glm_int,age10,dpp4:age10,-0.848
NCT00286455,glm_int,dpp4:sex,dpp4:age10,0.028
NCT00286468,glm_int,(Intercept),dpp4,-0.897
NCT00286468,glm_int,(Intercept),sex,-0.11
NCT00286468,glm_int,dpp4,sex,0.099
NCT00286468,glm_int,(Intercept),age10,-0.969
NCT00286468,glm_int,dpp4,age10,0.869
NCT00286468,glm_int,sex,age10,-0.072
NCT00286468,glm_int,(Intercept),dpp4:sex,0.095
NCT00286468,glm_int,dpp4,dpp4:sex,-0.139
NCT00286468,glm_int,sex,dpp4:sex,-0.865
NCT00286468,glm_int,age10,dpp4:sex,0.062
NCT00286468,glm_int,(Intercept),dpp4:age10,0.866
NCT00286468,glm_int,dpp4,dpp4:age10,-0.968
NCT00286468,glm_int,sex,dpp4:age10,0.064
NCT00286468,glm_int,age10,dpp4:age10,-0.894
NCT00286468,glm_int,dpp4:sex,dpp4:age10,-0.039
NCT00286494,glm_int,(Intercept),dpp4,-0.882
NCT00286494,glm_int,(Intercept),sex,-0.206
NCT00286494,glm_int,dpp4,sex,0.182
NCT00286494,glm_int,(Intercept),age10,-0.964
NCT00286494,glm_int,dpp4,age10,0.85
NCT00286494,glm_int,sex,age10,0.004
NCT00286494,glm_int,(Intercept),dpp4:sex,0.182
NCT00286494,glm_int,dpp4,dpp4:sex,-0.201
NCT00286494,glm_int,sex,dpp4:sex,-0.882
NCT00286494,glm_int,age10,dpp4:sex,-0.003
NCT00286494,glm_int,(Intercept),dpp4:age10,0.838
NCT00286494,glm_int,dpp4,dpp4:age10,-0.964
NCT00286494,glm_int,sex,dpp4:age10,-0.003
NCT00286494,glm_int,age10,dpp4:age10,-0.869
NCT00286494,glm_int,dpp4:sex,dpp4:age10,-0
NCT00707993,glm_int,(Intercept),dpp4,-0.733
NCT00707993,glm_int,(Intercept),sex,-0.011
NCT00707993,glm_int,dpp4,sex,0.008
NCT00707993,glm_int,(Intercept),age10,-0.997
NCT00707993,glm_int,dpp4,age10,0.731
NCT00707993,glm_int,sex,age10,-0.038
NCT00707993,glm_int,(Intercept),dpp4:sex,0.008
NCT00707993,glm_int,dpp4,dpp4:sex,-0.037
NCT00707993,glm_int,sex,dpp4:sex,-0.708
NCT00707993,glm_int,age10,dpp4:sex,0.027
NCT00707993,glm_int,(Intercept),dpp4:age10,0.733
NCT00707993,glm_int,dpp4,dpp4:age10,-0.997
NCT00707993,glm_int,sex,dpp4:age10,0.028
NCT00707993,glm_int,age10,dpp4:age10,-0.735
NCT00707993,glm_int,dpp4:sex,dpp4:age10,-0.016
NCT00856284,glm_int,(Intercept),dpp4,-0.821
NCT00856284,glm_int,(Intercept),sex,-0.169
NCT00856284,glm_int,dpp4,sex,0.139
NCT00856284,glm_int,(Intercept),age10,-0.971
NCT00856284,glm_int,dpp4,age10,0.798
NCT00856284,glm_int,sex,age10,-0.001
NCT00856284,glm_int,(Intercept),dpp4:sex,0.138
NCT00856284,glm_int,dpp4,dpp4:sex,-0.164
NCT00856284,glm_int,sex,dpp4:sex,-0.817
NCT00856284,glm_int,age10,dpp4:sex,0
NCT00856284,glm_int,(Intercept),dpp4:age10,0.796
NCT00856284,glm_int,dpp4,dpp4:age10,-0.971
NCT00856284,glm_int,sex,dpp4:age10,0
NCT00856284,glm_int,age10,dpp4:age10,-0.82
NCT00856284,glm_int,dpp4:sex,dpp4:age10,-0.005
NCT01023581,glm_int,(Intercept),biguanide,-0.789
NCT01023581,glm_int,(Intercept),dpp4,-0.807
NCT01023581,glm_int,biguanide,dpp4,0.637
NCT01023581,glm_int,(Intercept),sex,-0.127
NCT01023581,glm_int,biguanide,sex,0.101
NCT01023581,glm_int,dpp4,sex,0.103
NCT01023581,glm_int,(Intercept),age10,-0.97
NCT01023581,glm_int,biguanide,age10,0.765
NCT01023581,glm_int,dpp4,age10,0.783
NCT01023581,glm_int,sex,age10,-0.044
NCT01023581,glm_int,(Intercept),biguanide:sex,0.095
NCT01023581,glm_int,biguanide,biguanide:sex,-0.188
NCT01023581,glm_int,dpp4,biguanide:sex,-0.077
NCT01023581,glm_int,sex,biguanide:sex,-0.749
NCT01023581,glm_int,age10,biguanide:sex,0.033
NCT01023581,glm_int,(Intercept),dpp4:sex,0.103
NCT01023581,glm_int,biguanide,dpp4:sex,-0.081
NCT01023581,glm_int,dpp4,dpp4:sex,-0.161
NCT01023581,glm_int,sex,dpp4:sex,-0.81
NCT01023581,glm_int,age10,dpp4:sex,0.035
NCT01023581,glm_int,biguanide:sex,dpp4:sex,0.607
NCT01023581,glm_int,(Intercept),biguanide:age10,0.764
NCT01023581,glm_int,biguanide,biguanide:age10,-0.968
NCT01023581,glm_int,dpp4,biguanide:age10,-0.616
NCT01023581,glm_int,sex,biguanide:age10,0.034
NCT01023581,glm_int,age10,biguanide:age10,-0.788
NCT01023581,glm_int,biguanide:sex,biguanide:age10,0.021
NCT01023581,glm_int,dpp4:sex,biguanide:age10,-0.028
NCT01023581,glm_int,(Intercept),dpp4:age10,0.786
NCT01023581,glm_int,biguanide,dpp4:age10,-0.62
NCT01023581,glm_int,dpp4,dpp4:age10,-0.968
NCT01023581,glm_int,sex,dpp4:age10,0.035
NCT01023581,glm_int,age10,dpp4:age10,-0.81
NCT01023581,glm_int,biguanide:sex,dpp4:age10,-0.027
